station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
PM3,Port Shelter,2000-10-12,1.4,7.2,8.5,31.9,12.9,28.4,0.7,0.02,Bottom Water,0.9,7.5,8.5,32.7,19.3,28.3,1.0,0.03,22.36926667,114.2818333,13,-0.09999999999999787
PM3,Port Shelter,2000-11-24,3.6,6.5,8.2,33.5,5.2,20.5,1.4,0.02,Bottom Water,4.5,7.5,8.2,33.5,7.0,20.2,1.3,0.02,22.36926667,114.2818333,13,-0.3000000000000007
PM3,Port Shelter,2000-12-06,5.0,6.6,8.1,32.5,5.4,21.4,1.0,0.08,Bottom Water,6.6,7.0,8.0,32.6,5.6,21.1,1.7,0.07,22.36926667,114.2818333,13,-0.29999999999999716
PM3,Port Shelter,2001-01-04,4.5,8.3,8.2,31.4,4.9,19.1,2.1,0.11,Bottom Water,2.2,9.2,8.2,31.5,5.0,19.0,1.7,0.08,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2001-02-02,1.0,7.7,8.3,31.8,6.3,16.3,1.9,0.16,Bottom Water,0.9,7.1,8.3,31.9,7.3,16.3,3.6,0.15,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2001-03-05,2.2,6.0,8.7,32.6,5.9,17.7,0.9,0.02,Bottom Water,4.0,6.7,8.6,32.7,6.7,17.1,2.2,0.09,22.36926667,114.2818333,13,-0.5999999999999979
PM3,Port Shelter,2001-04-12,1.6,6.1,8.3,33.0,6.0,21.1,2.1,0.1,Bottom Water,1.5,5.3,8.2,33.2,10.0,21.2,7.0,0.19,22.36926667,114.2818333,13,0.09999999999999787
PM3,Port Shelter,2001-05-04,2.0,6.4,8.3,32.6,5.1,24.3,1.0,0.05,Bottom Water,2.1,6.9,8.3,32.9,4.6,23.6,0.6,0.1,22.36926667,114.2818333,13,-0.6999999999999993
PM3,Port Shelter,2001-06-19,2.3,7.2,8.8,26.3,5.4,30.4,1.9,0.01,Bottom Water,17.0,4.5,8.5,33.8,6.4,24.3,2.0,0.05,22.36926667,114.2818333,13,-6.099999999999998
PM3,Port Shelter,2001-07-30,2.1,8.3,8.6,24.1,5.7,30.5,2.1,0.01,Bottom Water,0.7,2.7,8.2,31.5,6.7,25.0,2.5,0.16,22.36926667,114.2818333,13,-5.5
PM3,Port Shelter,2001-08-06,2.3,4.9,8.5,25.7,5.9,30.8,2.3,0.02,Bottom Water,2.6,2.1,8.1,32.3,5.5,24.5,1.4,0.11,22.36926667,114.2818333,13,-6.300000000000001
PM3,Port Shelter,2001-09-19,1.1,6.6,8.2,30.5,5.9,29.3,0.8,0.02,Bottom Water,2.0,5.7,8.1,32.4,5.6,27.8,0.6,0.02,22.36926667,114.2818333,13,-1.5
PM3,Port Shelter,2001-10-08,2.0,5.1,7.9,31.5,5.8,28.4,1.3,0.02,Bottom Water,1.6,4.7,7.9,31.6,9.0,28.0,2.7,0.04,22.36926667,114.2818333,13,-0.3999999999999986
PM3,Port Shelter,2001-11-09,2.3,5.4,8.2,32.1,6.9,25.0,3.0,0.02,Bottom Water,2.1,5.5,8.2,32.1,6.8,25.0,2.9,0.02,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2001-12-04,2.0,4.5,8.3,32.4,5.2,22.3,1.2,0.05,Bottom Water,3.4,5.3,8.3,32.3,9.4,21.7,7.6,0.05,22.36926667,114.2818333,13,-0.6000000000000014
PM3,Port Shelter,2002-01-16,1.2,5.8,8.0,33.0,6.4,18.3,0.9,0.05,Bottom Water,2.7,7.5,8.0,33.2,7.4,17.3,2.6,0.09,22.36926667,114.2818333,13,-1.0
PM3,Port Shelter,2002-02-01,1.6,6.6,8.0,33.3,7.7,16.4,1.1,0.01,Bottom Water,3.6,8.3,8.0,33.5,7.7,16.3,1.9,0.02,22.36926667,114.2818333,13,-0.09999999999999787
PM3,Port Shelter,2002-03-01,0.9,7.7,8.0,32.9,4.8,20.9,0.5,0.02,Bottom Water,0.8,8.0,8.1,33.1,5.0,18.2,0.5,0.01,22.36926667,114.2818333,13,-2.6999999999999993
PM3,Port Shelter,2002-04-12,1.7,7.4,8.2,33.4,5.0,22.5,0.8,0.02,Bottom Water,2.7,5.9,8.1,33.7,6.6,22.0,2.4,0.02,22.36926667,114.2818333,13,-0.5
PM3,Port Shelter,2002-05-06,1.2,5.8,8.2,33.5,5.4,27.9,0.7,0.01,Bottom Water,1.7,5.6,8.1,33.8,4.9,25.9,0.5,0.01,22.36926667,114.2818333,13,-2.0
PM3,Port Shelter,2002-06-07,2.1,7.1,8.2,32.5,5.4,28.9,0.6,0.03,Bottom Water,1.2,6.1,8.2,33.5,9.3,27.4,5.5,0.07,22.36926667,114.2818333,13,-1.5
PM3,Port Shelter,2002-07-05,1.3,6.9,8.2,30.9,5.6,30.5,1.0,0.02,Bottom Water,1.9,4.6,8.2,34.2,5.5,23.2,0.9,0.05,22.36926667,114.2818333,13,-7.300000000000001
PM3,Port Shelter,2002-08-07,4.9,4.9,8.1,30.5,5.9,27.2,2.6,0.05,Bottom Water,1.3,4.5,8.1,32.5,7.3,26.4,3.8,0.09,22.36926667,114.2818333,13,-0.8000000000000007
PM3,Port Shelter,2002-09-13,2.2,7.2,8.5,28.5,7.2,28.0,2.9,0.03,Bottom Water,0.7,5.8,8.4,31.4,8.1,27.5,4.9,0.06,22.36926667,114.2818333,13,-0.5
PM3,Port Shelter,2002-10-04,3.0,5.7,8.2,30.9,3.4,26.8,0.9,0.03,Bottom Water,1.5,5.2,8.2,31.8,3.1,26.7,1.0,0.11,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2002-11-01,1.8,5.0,8.3,32.2,7.8,25.3,2.9,0.05,Bottom Water,0.9,6.1,8.3,32.1,8.1,25.1,3.2,0.06,22.36926667,114.2818333,13,-0.1999999999999993
PM3,Port Shelter,2002-12-09,0.8,7.5,8.1,33.6,13.3,20.1,3.6,0.06,Bottom Water,0.9,8.0,8.1,33.6,13.9,19.7,3.3,0.06,22.36926667,114.2818333,13,-0.40000000000000213
PM3,Port Shelter,2003-01-16,1.2,6.5,8.1,32.6,5.8,16.6,1.0,0.1,Bottom Water,0.7,6.3,8.1,32.7,5.9,16.6,0.5,0.04,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2003-02-10,0.6,8.0,8.3,32.4,5.4,17.5,0.5,0.01,Bottom Water,0.7,7.5,8.3,32.6,6.8,16.7,2.1,0.01,22.36926667,114.2818333,13,-0.8000000000000007
PM3,Port Shelter,2003-03-03,2.5,6.6,8.3,32.6,5.4,20.1,0.5,0.02,Bottom Water,2.5,6.5,8.4,32.7,5.1,18.4,0.6,0.02,22.36926667,114.2818333,13,-1.7000000000000028
PM3,Port Shelter,2003-04-07,0.8,6.2,8.2,33.6,5.3,20.3,0.6,0.02,Bottom Water,0.6,6.0,8.2,33.7,6.0,20.0,1.7,0.02,22.36926667,114.2818333,13,-0.3000000000000007
PM3,Port Shelter,2003-05-02,0.6,6.2,8.1,33.8,5.3,24.9,0.6,0.02,Bottom Water,0.9,6.2,8.1,33.8,5.3,24.7,1.3,0.01,22.36926667,114.2818333,13,-0.1999999999999993
PM3,Port Shelter,2003-06-16,3.6,6.0,8.2,30.2,4.0,26.3,1.4,0.04,Bottom Water,2.1,4.8,8.1,33.8,4.0,26.7,0.8,0.07,22.36926667,114.2818333,13,0.3999999999999986
PM3,Port Shelter,2003-07-16,2.6,6.4,8.3,31.9,0.5,30.1,1.9,0.01,Bottom Water,7.1,3.1,8.1,35.1,2.5,22.4,5.7,0.06,22.36926667,114.2818333,13,-7.700000000000003
PM3,Port Shelter,2003-08-01,1.6,5.5,8.4,32.2,3.6,29.4,0.8,0.01,Bottom Water,2.6,3.9,8.3,34.6,4.9,25.7,3.6,0.03,22.36926667,114.2818333,13,-3.6999999999999993
PM3,Port Shelter,2003-09-17,2.3,6.1,8.4,28.9,7.3,28.9,1.8,0.05,Bottom Water,1.7,6.0,8.3,32.2,7.9,28.2,3.1,0.03,22.36926667,114.2818333,13,-0.6999999999999993
PM3,Port Shelter,2003-10-16,1.4,5.5,8.2,32.9,10.6,26.5,4.7,0.05,Bottom Water,1.1,5.4,8.2,32.9,10.5,26.1,4.3,0.06,22.36926667,114.2818333,13,-0.3999999999999986
PM3,Port Shelter,2003-11-06,2.0,5.6,8.2,33.1,6.8,26.0,0.9,0.02,Bottom Water,3.5,5.5,8.1,33.2,9.1,25.7,1.0,0.07,22.36926667,114.2818333,13,-0.3000000000000007
PM3,Port Shelter,2003-12-01,2.3,5.7,8.3,33.5,7.5,21.8,2.0,0.03,Bottom Water,2.7,6.6,8.3,33.6,7.7,21.5,2.0,0.03,22.36926667,114.2818333,13,-0.3000000000000007
PM3,Port Shelter,2004-01-02,1.3,7.7,8.3,33.5,7.0,18.8,1.2,0.04,Bottom Water,1.4,8.7,8.3,33.6,6.8,18.4,1.3,0.04,22.36926667,114.2818333,13,-0.40000000000000213
PM3,Port Shelter,2004-02-04,2.3,6.2,8.1,33.3,6.8,15.2,1.7,0.03,Bottom Water,2.5,6.9,8.1,33.5,8.4,15.2,2.8,0.03,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2004-03-03,0.7,6.1,8.1,34.1,8.3,19.5,5.3,0.05,Bottom Water,0.6,6.2,8.1,34.1,8.8,19.5,5.5,0.05,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2004-04-21,1.6,7.0,8.2,33.0,6.7,24.9,1.5,0.02,Bottom Water,1.0,6.5,8.2,34.4,8.4,21.3,3.2,0.03,22.36926667,114.2818333,13,-3.599999999999998
PM3,Port Shelter,2004-05-27,1.9,5.6,8.1,33.6,6.2,27.6,0.5,0.03,Bottom Water,1.5,6.6,8.1,33.8,6.4,26.4,0.9,0.03,22.36926667,114.2818333,13,-1.2000000000000028
PM3,Port Shelter,2004-06-23,1.9,6.2,8.2,33.1,6.7,30.4,1.1,0.02,Bottom Water,4.7,5.5,8.1,34.3,7.6,27.8,1.8,0.02,22.36926667,114.2818333,13,-2.599999999999998
PM3,Port Shelter,2004-07-15,1.1,5.6,8.1,33.8,7.3,29.8,1.4,0.02,Bottom Water,13.0,6.1,8.0,39.0,7.2,23.1,3.4,0.02,22.36926667,114.2818333,13,-6.699999999999999
PM3,Port Shelter,2004-08-11,2.3,6.2,8.3,28.9,7.4,31.4,1.0,0.04,Bottom Water,4.6,7.6,8.1,32.8,7.3,26.1,1.2,0.15,22.36926667,114.2818333,13,-5.299999999999997
PM3,Port Shelter,2004-09-03,14.0,6.2,8.5,28.9,9.6,29.8,3.5,0.11,Bottom Water,2.3,7.5,8.0,32.7,7.1,25.4,1.4,0.06,22.36926667,114.2818333,13,-4.400000000000002
PM3,Port Shelter,2004-10-06,1.1,5.9,8.3,32.7,3.6,27.4,1.1,0.02,Bottom Water,1.6,5.5,8.2,32.9,9.8,26.9,2.3,0.02,22.36926667,114.2818333,13,-0.5
PM3,Port Shelter,2004-11-08,2.3,6.5,8.1,33.0,7.3,25.1,1.8,0.02,Bottom Water,2.1,6.2,8.1,33.0,8.1,25.0,2.6,0.03,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2004-12-02,0.6,6.9,8.1,33.3,6.5,22.5,1.6,0.03,Bottom Water,1.1,6.0,8.1,33.4,15.3,22.2,4.2,0.02,22.36926667,114.2818333,13,-0.3000000000000007
PM3,Port Shelter,2005-01-03,1.7,5.5,8.3,33.3,7.9,17.0,0.5,0.03,Bottom Water,1.4,7.2,8.3,33.4,8.2,16.6,0.6,0.03,22.36926667,114.2818333,13,-0.3999999999999986
PM3,Port Shelter,2005-02-03,1.9,7.1,8.0,32.3,6.7,15.9,0.5,0.15,Bottom Water,0.6,6.4,8.0,32.4,6.6,15.9,0.8,0.14,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2005-03-07,2.2,7.9,8.2,32.7,7.3,15.5,1.1,0.12,Bottom Water,2.1,7.7,8.2,32.9,7.8,15.2,1.8,0.12,22.36926667,114.2818333,13,-0.3000000000000007
PM3,Port Shelter,2005-04-15,3.0,7.5,8.3,33.3,4.1,19.5,0.8,0.03,Bottom Water,3.4,7.1,8.3,33.5,4.3,18.8,0.8,0.02,22.36926667,114.2818333,13,-0.6999999999999993
PM3,Port Shelter,2005-05-12,7.7,6.7,8.3,29.8,3.5,24.8,1.1,0.17,Bottom Water,1.6,5.8,8.3,32.6,3.1,24.4,1.0,0.06,22.36926667,114.2818333,13,-0.40000000000000213
PM3,Port Shelter,2005-06-17,2.1,5.4,8.2,31.0,9.4,27.7,2.3,0.11,Bottom Water,1.2,4.7,8.2,33.7,9.5,26.2,2.9,0.07,22.36926667,114.2818333,13,-1.5
PM3,Port Shelter,2005-07-15,1.7,5.7,8.6,29.8,17.2,29.2,1.5,0.02,Bottom Water,11.0,4.3,8.1,34.5,9.9,22.0,2.3,0.08,22.36926667,114.2818333,13,-7.199999999999999
PM3,Port Shelter,2005-08-15,1.3,5.9,8.3,30.8,4.5,28.3,1.5,0.04,Bottom Water,0.8,3.9,8.1,34.0,6.0,23.2,3.7,0.14,22.36926667,114.2818333,13,-5.100000000000001
PM3,Port Shelter,2005-09-09,1.7,8.2,8.2,31.0,9.5,29.8,0.6,0.02,Bottom Water,3.3,8.1,8.1,31.7,8.8,27.8,1.0,0.03,22.36926667,114.2818333,13,-2.0
PM3,Port Shelter,2005-10-13,1.9,7.7,8.2,32.2,8.7,28.4,1.8,0.03,Bottom Water,1.2,6.7,8.0,32.9,10.8,27.8,6.8,0.02,22.36926667,114.2818333,13,-0.5999999999999979
PM3,Port Shelter,2005-11-11,1.6,7.2,8.1,32.9,8.0,27.0,0.9,0.02,Bottom Water,1.9,6.2,8.0,33.0,8.4,25.4,0.7,0.02,22.36926667,114.2818333,13,-1.6000000000000014
PM3,Port Shelter,2005-12-03,1.9,7.3,7.8,33.3,3.9,23.5,1.7,0.02,Bottom Water,1.6,7.3,7.8,33.3,4.7,23.1,2.4,0.04,22.36926667,114.2818333,13,-0.3999999999999986
PM3,Port Shelter,2006-01-09,2.3,7.5,8.3,32.9,7.9,16.3,1.7,0.02,Bottom Water,2.9,8.0,8.3,32.9,12.2,16.3,1.1,0.01,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2006-02-06,1.4,8.2,8.1,32.8,6.0,18.4,0.9,0.01,Bottom Water,1.3,8.5,8.1,32.8,8.8,17.5,5.6,0.03,22.36926667,114.2818333,13,-0.8999999999999986
PM3,Port Shelter,2006-03-06,3.6,8.5,8.1,32.3,7.2,17.2,1.5,0.04,Bottom Water,1.8,7.8,8.1,32.7,9.8,17.1,6.0,0.09,22.36926667,114.2818333,13,-0.09999999999999787
PM3,Port Shelter,2006-04-19,2.0,7.4,8.0,33.3,6.6,22.1,1.1,0.01,Bottom Water,2.3,8.9,8.0,33.4,7.3,20.7,0.7,0.01,22.36926667,114.2818333,13,-1.4000000000000021
PM3,Port Shelter,2006-05-19,2.1,5.9,7.9,33.0,5.2,25.2,11.0,0.02,Bottom Water,1.7,5.6,7.9,33.0,5.6,24.4,4.7,0.04,22.36926667,114.2818333,13,-0.8000000000000007
PM3,Port Shelter,2006-06-21,2.2,8.0,8.4,25.7,0.1,29.5,0.9,0.13,Bottom Water,2.6,5.3,8.3,33.8,2.3,25.0,25.0,0.03,22.36926667,114.2818333,13,-4.5
PM3,Port Shelter,2006-07-20,2.7,8.7,8.2,30.9,17.2,28.3,1.0,0.06,Bottom Water,4.3,7.4,8.1,34.2,18.2,22.1,3.4,0.15,22.36926667,114.2818333,13,-6.199999999999999
PM3,Port Shelter,2006-08-18,1.5,6.7,8.5,28.6,10.3,30.9,1.4,0.01,Bottom Water,2.8,5.2,8.2,31.6,11.0,26.9,1.6,0.17,22.36926667,114.2818333,13,-4.0
PM3,Port Shelter,2006-09-22,1.4,6.3,8.2,32.4,9.3,27.6,0.5,0.04,Bottom Water,0.8,6.0,8.2,32.9,9.1,26.4,0.7,0.08,22.36926667,114.2818333,13,-1.2000000000000028
PM3,Port Shelter,2006-10-18,2.1,6.6,7.9,32.8,9.2,28.0,0.5,0.04,Bottom Water,0.4,6.5,7.9,32.9,9.4,27.4,1.3,0.1,22.36926667,114.2818333,13,-0.6000000000000014
PM3,Port Shelter,2006-11-17,2.2,7.5,8.1,33.1,10.1,24.7,1.2,0.05,Bottom Water,2.4,7.3,8.1,33.2,11.0,24.6,1.6,0.06,22.36926667,114.2818333,13,-0.09999999999999787
PM3,Port Shelter,2006-12-11,3.1,6.8,7.9,33.2,14.7,22.0,4.2,0.03,Bottom Water,3.3,7.1,7.9,33.2,12.3,21.9,3.6,0.03,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2007-01-12,1.8,5.9,7.7,33.4,10.3,17.5,0.7,0.03,Bottom Water,2.1,7.8,7.7,33.4,8.6,17.4,0.5,0.03,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2007-02-22,2.6,7.5,8.2,33.2,7.6,19.3,0.5,0.04,Bottom Water,1.0,7.3,8.2,33.4,7.7,18.5,1.0,0.02,22.36926667,114.2818333,13,-0.8000000000000007
PM3,Port Shelter,2007-03-15,1.8,7.2,8.1,33.4,8.0,19.3,1.2,0.07,Bottom Water,1.0,7.0,8.1,33.5,7.7,18.8,1.2,0.07,22.36926667,114.2818333,13,-0.5
PM3,Port Shelter,2007-04-26,1.3,6.5,8.3,33.6,9.4,22.9,0.9,0.04,Bottom Water,1.0,6.4,8.3,34.0,8.5,21.8,1.3,0.04,22.36926667,114.2818333,13,-1.0999999999999979
PM3,Port Shelter,2007-05-28,4.5,6.6,8.3,31.3,13.7,27.7,0.8,0.01,Bottom Water,1.7,5.1,8.2,33.8,14.0,25.1,0.5,0.04,22.36926667,114.2818333,13,-2.599999999999998
PM3,Port Shelter,2007-06-08,1.0,5.6,8.1,32.1,9.0,28.0,0.5,0.04,Bottom Water,0.7,3.2,8.2,34.3,8.7,23.9,0.7,0.09,22.36926667,114.2818333,13,-4.100000000000001
PM3,Port Shelter,2007-07-13,6.0,5.4,8.5,30.6,8.0,30.6,1.5,0.06,Bottom Water,1.4,2.4,8.4,34.4,7.8,22.7,1.7,0.17,22.36926667,114.2818333,13,-7.900000000000002
PM3,Port Shelter,2007-08-22,6.8,6.2,8.1,32.0,9.4,27.4,1.2,0.04,Bottom Water,1.3,2.6,7.9,34.3,10.6,22.9,3.0,0.15,22.36926667,114.2818333,13,-4.5
PM3,Port Shelter,2007-09-19,1.7,4.9,8.2,32.6,8.8,27.7,1.0,0.05,Bottom Water,2.9,3.8,8.2,32.9,9.4,27.1,1.2,0.09,22.36926667,114.2818333,13,-0.5999999999999979
PM3,Port Shelter,2007-10-24,1.7,6.9,8.2,32.8,9.0,26.5,2.0,0.03,Bottom Water,3.7,6.7,8.2,32.8,10.8,26.1,2.8,0.04,22.36926667,114.2818333,13,-0.3999999999999986
PM3,Port Shelter,2007-11-21,7.1,6.2,8.2,32.7,4.3,22.4,1.9,0.06,Bottom Water,4.7,7.5,8.2,32.8,4.2,22.3,1.0,0.05,22.36926667,114.2818333,13,-0.09999999999999787
PM3,Port Shelter,2007-12-14,6.9,8.0,8.3,31.7,6.9,21.1,1.2,0.04,Bottom Water,13.0,7.1,8.3,31.7,7.3,20.2,2.6,0.16,22.36926667,114.2818333,13,-0.9000000000000021
PM3,Port Shelter,2008-01-18,4.3,5.2,8.2,32.4,5.4,17.7,2.0,0.09,Bottom Water,0.9,6.9,8.2,32.4,5.9,17.6,2.0,0.11,22.36926667,114.2818333,13,-0.09999999999999787
PM3,Port Shelter,2008-02-18,11.0,11.0,7.8,32.0,17.0,15.0,2.4,0.03,Bottom Water,15.0,10.2,7.9,32.1,8.7,13.8,4.0,0.06,22.36926667,114.2818333,13,-1.1999999999999993
PM3,Port Shelter,2008-03-10,1.4,10.5,8.2,32.1,6.9,18.0,0.6,0.03,Bottom Water,4.6,10.9,8.3,32.6,7.4,15.9,1.6,0.03,22.36926667,114.2818333,13,-2.0999999999999996
PM3,Port Shelter,2008-04-07,7.0,8.7,8.2,32.6,9.0,22.5,2.0,0.03,Bottom Water,3.3,6.5,8.2,33.6,9.3,20.0,1.4,0.07,22.36926667,114.2818333,13,-2.5
PM3,Port Shelter,2008-05-02,8.2,7.9,8.3,32.8,5.0,23.7,1.5,0.05,Bottom Water,2.2,5.7,8.1,33.4,4.6,22.4,1.4,0.04,22.36926667,114.2818333,13,-1.3000000000000007
PM3,Port Shelter,2008-06-23,1.3,7.3,8.6,27.1,14.5,30.5,2.5,0.03,Bottom Water,2.1,3.8,8.4,34.0,11.3,24.6,2.2,0.05,22.36926667,114.2818333,13,-5.899999999999999
PM3,Port Shelter,2008-07-23,1.6,5.1,8.4,30.2,6.6,29.8,2.2,0.04,Bottom Water,9.5,2.0,8.3,34.1,6.3,22.9,2.2,0.17,22.36926667,114.2818333,13,-6.900000000000002
PM3,Port Shelter,2008-08-15,1.4,6.4,8.4,29.7,6.5,30.1,1.8,0.02,Bottom Water,1.0,3.8,8.3,33.2,11.1,25.3,4.1,0.12,22.36926667,114.2818333,13,-4.800000000000001
PM3,Port Shelter,2008-09-29,4.4,4.9,8.1,32.2,9.2,27.3,1.8,0.05,Bottom Water,1.6,3.4,8.0,32.5,11.8,26.7,5.0,0.12,22.36926667,114.2818333,13,-0.6000000000000014
PM3,Port Shelter,2008-10-20,1.5,6.9,8.3,32.2,1.4,27.9,1.2,0.01,Bottom Water,1.4,6.6,8.3,32.2,1.1,27.3,1.5,0.01,22.36926667,114.2818333,13,-0.5999999999999979
PM3,Port Shelter,2008-11-17,1.4,7.6,8.3,32.6,0.7,25.0,1.0,0.01,Bottom Water,4.4,5.9,8.2,32.6,4.1,24.3,2.8,0.04,22.36926667,114.2818333,13,-0.6999999999999993
PM3,Port Shelter,2008-12-03,1.1,7.2,8.4,33.0,0.8,21.2,1.4,0.04,Bottom Water,0.9,7.1,8.4,33.0,2.4,21.1,2.9,0.03,22.36926667,114.2818333,13,-0.09999999999999787
PM3,Port Shelter,2009-01-09,1.9,6.4,8.1,33.4,1.6,17.4,2.0,0.04,Bottom Water,1.4,6.8,8.1,33.4,1.6,17.5,2.6,0.04,22.36926667,114.2818333,13,0.10000000000000142
PM3,Port Shelter,2009-02-28,5.0,6.4,8.3,33.3,4.6,21.3,1.1,0.07,Bottom Water,1.6,7.1,8.3,33.5,4.5,20.2,0.6,0.02,22.36926667,114.2818333,13,-1.1000000000000014
PM3,Port Shelter,2009-03-13,8.0,7.6,8.1,33.2,6.0,19.3,1.6,0.02,Bottom Water,1.4,6.2,8.1,33.8,9.6,19.3,2.4,0.06,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2009-04-24,1.7,5.4,8.0,33.3,0.6,22.8,0.8,0.01,Bottom Water,2.3,5.2,8.0,33.7,0.6,22.6,0.5,0.01,22.36926667,114.2818333,13,-0.1999999999999993
PM3,Port Shelter,2009-05-20,1.7,4.4,8.0,33.7,0.5,28.0,1.0,0.01,Bottom Water,1.7,5.5,8.0,33.7,0.4,28.0,0.6,0.02,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2009-06-12,4.6,4.6,8.0,31.2,0.9,27.9,1.0,0.03,Bottom Water,1.8,4.3,7.8,33.7,0.9,26.2,1.0,0.06,22.36926667,114.2818333,13,-1.6999999999999993
PM3,Port Shelter,2009-07-20,2.6,5.8,8.4,29.8,9.0,28.7,2.0,0.01,Bottom Water,2.7,3.3,8.2,32.4,8.5,26.2,1.7,0.04,22.36926667,114.2818333,13,-2.5
PM3,Port Shelter,2009-08-27,1.7,6.8,8.7,29.8,7.2,30.5,1.7,0.03,Bottom Water,1.9,3.2,8.4,33.9,8.5,24.2,2.5,0.05,22.36926667,114.2818333,13,-6.300000000000001
PM3,Port Shelter,2009-09-24,2.3,7.7,8.2,31.3,5.4,29.7,1.0,0.02,Bottom Water,2.0,7.5,8.2,31.3,5.8,29.5,0.5,0.02,22.36926667,114.2818333,13,-0.1999999999999993
PM3,Port Shelter,2009-10-15,1.0,5.8,8.0,32.3,3.3,27.8,3.8,0.07,Bottom Water,0.9,5.8,8.0,32.3,2.9,27.7,5.5,0.09,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2009-11-11,1.1,7.1,8.1,33.1,0.5,26.4,0.5,0.02,Bottom Water,1.7,5.5,8.1,33.2,2.4,25.0,2.0,0.04,22.36926667,114.2818333,13,-1.3999999999999986
PM3,Port Shelter,2009-12-16,3.3,8.4,8.1,32.3,0.8,20.3,0.8,0.04,Bottom Water,3.4,8.4,8.1,32.3,1.1,20.3,1.3,0.04,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2010-01-04,4.4,8.3,7.9,32.3,1.0,18.2,1.5,0.04,Bottom Water,1.0,7.5,7.9,32.3,1.5,18.0,2.3,0.05,22.36926667,114.2818333,13,-0.1999999999999993
PM3,Port Shelter,2010-02-17,1.3,6.5,7.8,32.4,1.5,16.5,1.8,0.14,Bottom Water,1.2,7.1,7.8,32.5,1.8,16.5,1.5,0.14,22.36926667,114.2818333,13,0.0
PM3,Port Shelter,2010-03-15,0.9,7.7,8.2,32.9,4.7,18.2,0.5,0.06,Bottom Water,1.2,6.9,8.2,33.1,4.6,17.8,0.5,0.03,22.36926667,114.2818333,13,-0.3999999999999986
PM3,Port Shelter,2010-04-16,0.8,6.6,7.6,33.6,1.4,19.6,1.4,0.06,Bottom Water,0.8,6.1,7.6,33.8,3.5,19.7,4.3,0.07,22.36926667,114.2818333,13,0.09999999999999787
PM3,Port Shelter,2010-05-14,4.5,7.7,7.8,33.3,0.6,24.0,0.6,0.02,Bottom Water,0.8,7.5,7.8,33.7,0.4,23.7,0.5,0.02,22.36926667,114.2818333,13,-0.3000000000000007
PM3,Port Shelter,2010-06-17,1.5,4.8,7.8,31.3,0.7,28.0,0.5,0.05,Bottom Water,1.3,4.3,7.7,31.2,1.7,27.9,1.2,0.07,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2010-07-19,1.9,4.8,8.2,29.9,1.2,30.9,1.4,0.02,Bottom Water,1.9,5.5,8.1,30.2,0.9,30.5,1.1,0.02,22.36926667,114.2818333,13,-0.3999999999999986
PM3,Port Shelter,2010-08-20,3.3,4.2,8.4,28.2,2.2,29.6,0.9,0.15,Bottom Water,3.6,5.9,8.2,31.6,2.3,29.5,1.9,0.03,22.36926667,114.2818333,13,-0.10000000000000142
PM3,Port Shelter,2010-09-10,6.3,6.3,8.3,30.6,0.8,30.7,1.4,0.05,Bottom Water,1.5,0.2,7.8,32.8,0.9,26.0,0.7,0.04,22.36926667,114.2818333,13,-4.699999999999999
PM3,Port Shelter,2010-10-18,1.7,6.2,8.2,30.7,1.0,27.5,0.5,0.06,Bottom Water,1.8,5.0,8.2,30.9,0.4,27.3,0.7,0.07,22.36926667,114.2818333,13,-0.1999999999999993
PM3,Port Shelter,2010-11-12,2.7,6.0,8.1,32.4,1.0,23.0,1.1,0.02,Bottom Water,6.6,6.2,8.0,32.6,2.4,22.8,1.0,0.05,22.36926667,114.2818333,13,-0.1999999999999993
PM3,Port Shelter,2010-12-02,1.9,5.1,8.1,32.5,0.8,22.7,1.1,0.07,Bottom Water,2.8,6.2,8.1,32.5,2.4,22.2,2.2,0.09,22.36926667,114.2818333,13,-0.5
PM3,Port Shelter,2011-01-26,1.1,8.0,8.0,32.5,0.4,15.1,0.7,0.2,Bottom Water,0.2,8.2,8.0,32.7,0.2,15.1,0.5,0.16,22.36926667,114.2818333,13,0.0
